Wind direction at 10m (deg),Wind speed at 10m (knots),Temperature at 2m (deg C),Rainfall mm/hr,ID,Valid time
120,03,18.7,0.0,AAA,19:00 15-Dec-2018 UTC
070,02,17.1,0.0,AAA,18:00 15-Dec-2018 UTC
050,01,15.9,0.0,AAA,17:00 15-Dec-2018 UTC
000,00,16.3,0.0,AAA,16:00 15-Dec-2018 UTC
050,02,16.6,0.0,AAA,15:00 15-Dec-2018 UTC
100,02,16.8,0.0,AAA,14:00 15-Dec-2018 UTC
020,02,16.7,0.0,AAA,13:00 15-Dec-2018 UTC
050,03,17.1,0.0,AAA,12:00 15-Dec-2018 UTC
050,05,18.2,0.0,AAA,11:00 15-Dec-2018 UTC
020,03,18.4,0.0,AAA,10:00 15-Dec-2018 UTC
050,04,19.0,0.0,AAA,09:00 15-Dec-2018 UTC
010,04,19.9,0.0,AAA,08:00 15-Dec-2018 UTC
030,07,21.0,0.0,AAA,07:00 15-Dec-2018 UTC
030,09,22.1,0.0,AAA,06:00 15-Dec-2018 UTC
010,11,23.1,0.0,AAA,05:00 15-Dec-2018 UTC
030,09,23.5,0.0,AAA,04:00 15-Dec-2018 UTC
040,11,23.2,0.0,AAA,03:00 15-Dec-2018 UTC
020,13,23.5,0.0,AAA,02:00 15-Dec-2018 UTC
030,12,23.7,0.0,AAA,01:00 15-Dec-2018 UTC
060,10,22.7,0.0,AAA,00:00 15-Dec-2018 UTC
030,10,21.7,0.0,AAA,23:00 14-Dec-2018 UTC
060,07,20.8,0.0,AAA,22:00 14-Dec-2018 UTC
060,05,19.5,0.0,AAA,21:00 14-Dec-2018 UTC
050,08,18.6,0.0,AAA,20:00 14-Dec-2018 UTC
080,02,15.9,0.2,AAA,19:00 14-Dec-2018 UTC
070,02,15.4,0.0,AAA,18:00 14-Dec-2018 UTC
060,03,15.1,0.0,AAA,17:00 14-Dec-2018 UTC
060,08,16.2,1.4,AAA,16:00 14-Dec-2018 UTC
060,06,16.6,1.6,AAA,15:00 14-Dec-2018 UTC
040,09,16.5,0.0,AAA,14:00 14-Dec-2018 UTC
090,05,15.6,0.0,AAA,13:00 14-Dec-2018 UTC
100,07,15.7,0.0,AAA,12:00 14-Dec-2018 UTC
120,11,16.4,0.0,AAA,11:00 14-Dec-2018 UTC
130,06,17.0,0.0,AAA,10:00 14-Dec-2018 UTC
170,07,16.9,0.0,AAA,09:00 14-Dec-2018 UTC
190,04,18.5,0.6,AAA,08:00 14-Dec-2018 UTC
290,09,19.1,0.0,AAA,07:00 14-Dec-2018 UTC
020,12,20.7,0.0,AAA,06:00 14-Dec-2018 UTC
010,14,22.0,0.0,AAA,05:00 14-Dec-2018 UTC
360,13,21.9,0.0,AAA,04:00 14-Dec-2018 UTC
010,12,21.0,0.0,AAA,03:00 14-Dec-2018 UTC
040,12,21.3,0.0,AAA,02:00 14-Dec-2018 UTC
030,12,23.2,0.0,AAA,01:00 14-Dec-2018 UTC
030,10,23.1,0.0,AAA,00:00 14-Dec-2018 UTC
030,13,23.2,0.0,AAA,23:00 13-Dec-2018 UTC
030,10,22.9,0.0,AAA,22:00 13-Dec-2018 UTC
360,09,20.6,0.0,AAA,21:00 13-Dec-2018 UTC
030,10,20.5,0.0,AAA,20:00 13-Dec-2018 UTC
040,10,19.3,0.0,AAA,19:00 13-Dec-2018 UTC
060,04,17.5,0.0,AAA,18:00 13-Dec-2018 UTC
060,04,17.1,0.0,AAA,17:00 13-Dec-2018 UTC
040,05,17.8,0.0,AAA,16:00 13-Dec-2018 UTC
040,03,17.9,0.0,AAA,15:00 13-Dec-2018 UTC
020,05,18.4,0.0,AAA,14:00 13-Dec-2018 UTC
040,06,18.5,0.0,AAA,13:00 13-Dec-2018 UTC
050,04,18.5,0.0,AAA,12:00 13-Dec-2018 UTC
090,04,18.5,0.0,AAA,11:00 13-Dec-2018 UTC
070,04,18.2,0.0,AAA,10:00 13-Dec-2018 UTC
130,02,18.8,0.0,AAA,09:00 13-Dec-2018 UTC
040,05,19.2,0.0,AAA,08:00 13-Dec-2018 UTC
060,03,21.1,0.0,AAA,07:00 13-Dec-2018 UTC
230,03,21.8,0.0,AAA,06:00 13-Dec-2018 UTC
210,07,22.6,0.0,AAA,05:00 13-Dec-2018 UTC
190,03,23.4,0.0,AAA,04:00 13-Dec-2018 UTC
310,09,24.1,0.0,AAA,03:00 13-Dec-2018 UTC
310,11,22.5,0.0,AAA,02:00 13-Dec-2018 UTC
320,08,23.7,0.0,AAA,01:00 13-Dec-2018 UTC
340,05,22.0,0.0,AAA,00:00 13-Dec-2018 UTC
300,05,21.7,0.0,AAA,23:00 12-Dec-2018 UTC
320,05,20.4,0.0,AAA,22:00 12-Dec-2018 UTC
290,04,20.4,0.0,AAA,21:00 12-Dec-2018 UTC
060,03,20.4,0.0,AAA,20:00 12-Dec-2018 UTC
010,01,18.4,0.0,AAA,19:00 12-Dec-2018 UTC
040,01,17.3,0.2,AAA,18:00 12-Dec-2018 UTC
040,02,16.7,0.0,AAA,17:00 12-Dec-2018 UTC
360,01,17.4,0.0,AAA,16:00 12-Dec-2018 UTC
000,00,17.1,0.0,AAA,15:00 12-Dec-2018 UTC
110,03,17.4,0.0,AAA,14:00 12-Dec-2018 UTC
100,03,17.4,0.0,AAA,13:00 12-Dec-2018 UTC
060,01,16.7,0.0,AAA,12:00 12-Dec-2018 UTC
150,02,17.2,0.0,AAA,11:00 12-Dec-2018 UTC
160,01,17.4,0.0,AAA,10:00 12-Dec-2018 UTC
090,01,18.0,0.0,AAA,09:00 12-Dec-2018 UTC
240,03,17.7,0.0,AAA,08:00 12-Dec-2018 UTC
240,05,17.1,0.0,AAA,07:00 12-Dec-2018 UTC
260,10,19.4,0.0,AAA,06:00 12-Dec-2018 UTC
240,08,20.4,0.0,AAA,05:00 12-Dec-2018 UTC
250,09,20.5,0.0,AAA,04:00 12-Dec-2018 UTC
250,09,21.7,0.0,AAA,03:00 12-Dec-2018 UTC
230,10,21.4,0.0,AAA,02:00 12-Dec-2018 UTC
220,06,21.7,0.0,AAA,01:00 12-Dec-2018 UTC
130,03,20.9,0.0,AAA,00:00 12-Dec-2018 UTC
030,03,21.1,0.0,AAA,23:00 11-Dec-2018 UTC
180,03,19.8,0.0,AAA,22:00 11-Dec-2018 UTC
220,02,18.7,0.0,AAA,21:00 11-Dec-2018 UTC
020,02,18.2,0.0,AAA,20:00 11-Dec-2018 UTC
360,01,17.6,0.0,AAA,19:00 11-Dec-2018 UTC
330,03,17.2,0.0,AAA,18:00 11-Dec-2018 UTC
240,02,17.0,0.0,AAA,17:00 11-Dec-2018 UTC
240,02,16.8,0.0,AAA,16:00 11-Dec-2018 UTC
250,03,16.6,0.0,AAA,15:00 11-Dec-2018 UTC
240,03,16.2,0.0,AAA,14:00 11-Dec-2018 UTC
260,06,16.9,0.0,AAA,13:00 11-Dec-2018 UTC
240,03,16.4,0.0,AAA,12:00 11-Dec-2018 UTC
230,03,16.6,0.0,AAA,11:00 11-Dec-2018 UTC
240,06,17.0,0.0,AAA,10:00 11-Dec-2018 UTC
250,06,17.4,0.0,AAA,09:00 11-Dec-2018 UTC
250,06,17.2,0.0,AAA,08:00 11-Dec-2018 UTC
240,06,18.2,0.0,AAA,07:00 11-Dec-2018 UTC
240,06,19.3,0.0,AAA,06:00 11-Dec-2018 UTC
230,06,19.1,0.0,AAA,05:00 11-Dec-2018 UTC
240,10,19.2,0.0,AAA,04:00 11-Dec-2018 UTC
250,11,19.9,0.0,AAA,03:00 11-Dec-2018 UTC
020,10,22.7,0.0,AAA,02:00 11-Dec-2018 UTC
350,10,22.7,0.0,AAA,01:00 11-Dec-2018 UTC
010,09,22.7,0.0,AAA,00:00 11-Dec-2018 UTC
360,09,21.8,0.0,AAA,23:00 10-Dec-2018 UTC
350,08,20.6,0.0,AAA,22:00 10-Dec-2018 UTC
040,10,21.1,0.0,AAA,21:00 10-Dec-2018 UTC
170,03,18.0,0.0,AAA,20:00 10-Dec-2018 UTC
120,02,16.6,0.0,AAA,19:00 10-Dec-2018 UTC
000,00,14.5,0.0,AAA,18:00 10-Dec-2018 UTC
110,01,14.5,0.0,AAA,17:00 10-Dec-2018 UTC
030,01,14.3,0.0,AAA,16:00 10-Dec-2018 UTC
100,02,15.3,0.0,AAA,15:00 10-Dec-2018 UTC
000,00,16.0,0.0,AAA,14:00 10-Dec-2018 UTC
360,01,16.1,0.0,AAA,13:00 10-Dec-2018 UTC
230,02,16.2,0.0,AAA,12:00 10-Dec-2018 UTC
250,03,16.0,0.0,AAA,11:00 10-Dec-2018 UTC
220,02,16.9,0.0,AAA,10:00 10-Dec-2018 UTC
210,05,17.7,0.0,AAA,09:00 10-Dec-2018 UTC
230,08,17.6,0.0,AAA,08:00 10-Dec-2018 UTC
230,11,17.8,0.0,AAA,07:00 10-Dec-2018 UTC
230,13,18.8,0.0,AAA,06:00 10-Dec-2018 UTC
230,14,18.9,0.0,AAA,05:00 10-Dec-2018 UTC
230,16,19.7,0.0,AAA,04:00 10-Dec-2018 UTC
220,14,19.6,0.0,AAA,03:00 10-Dec-2018 UTC
230,15,19.0,0.0,AAA,02:00 10-Dec-2018 UTC
220,17,20.0,0.0,AAA,01:00 10-Dec-2018 UTC
220,14,19.6,0.0,AAA,00:00 10-Dec-2018 UTC
220,15,18.8,0.0,AAA,23:00 09-Dec-2018 UTC
220,14,18.0,0.0,AAA,22:00 09-Dec-2018 UTC
220,15,17.8,0.0,AAA,21:00 09-Dec-2018 UTC
220,15,17.8,0.0,AAA,20:00 09-Dec-2018 UTC
220,15,17.8,0.0,AAA,19:00 09-Dec-2018 UTC
220,13,16.6,0.0,AAA,18:00 09-Dec-2018 UTC
220,11,16.6,0.0,AAA,17:00 09-Dec-2018 UTC
210,12,16.7,0.0,AAA,16:00 09-Dec-2018 UTC
210,15,16.7,0.0,AAA,15:00 09-Dec-2018 UTC
210,15,16.7,0.0,AAA,14:00 09-Dec-2018 UTC
220,13,16.6,0.0,AAA,13:00 09-Dec-2018 UTC
210,16,16.6,0.0,AAA,12:00 09-Dec-2018 UTC
220,14,16.7,0.0,AAA,11:00 09-Dec-2018 UTC
220,17,16.7,0.0,AAA,10:00 09-Dec-2018 UTC
210,13,16.6,0.0,AAA,09:00 09-Dec-2018 UTC
220,13,16.7,0.0,AAA,08:00 09-Dec-2018 UTC
220,15,17.1,0.0,AAA,07:00 09-Dec-2018 UTC
220,14,17.5,0.0,AAA,06:00 09-Dec-2018 UTC
210,14,18.2,0.0,AAA,05:00 09-Dec-2018 UTC
210,16,18.4,0.0,AAA,04:00 09-Dec-2018 UTC
220,16,18.7,0.0,AAA,03:00 09-Dec-2018 UTC
220,16,19.1,0.0,AAA,02:00 09-Dec-2018 UTC
220,15,19.3,0.0,AAA,01:00 09-Dec-2018 UTC
220,16,19.9,0.0,AAA,00:00 09-Dec-2018 UTC
230,15,19.3,0.0,AAA,23:00 08-Dec-2018 UTC
220,15,19.3,0.0,AAA,22:00 08-Dec-2018 UTC
210,13,18.7,0.0,AAA,21:00 08-Dec-2018 UTC
210,14,18.5,0.0,AAA,20:00 08-Dec-2018 UTC
200,12,17.1,0.0,AAA,19:00 08-Dec-2018 UTC
200,12,16.4,0.0,AAA,18:00 08-Dec-2018 UTC
200,12,16.1,0.0,AAA,17:00 08-Dec-2018 UTC
200,12,16.3,0.0,AAA,16:00 08-Dec-2018 UTC
200,12,16.4,0.0,AAA,15:00 08-Dec-2018 UTC
200,15,16.5,0.0,AAA,14:00 08-Dec-2018 UTC
210,15,16.6,0.0,AAA,13:00 08-Dec-2018 UTC
210,15,16.5,0.0,AAA,12:00 08-Dec-2018 UTC
220,17,16.6,0.0,AAA,11:00 08-Dec-2018 UTC
230,15,16.4,0.0,AAA,10:00 08-Dec-2018 UTC
230,15,16.2,0.0,AAA,09:00 08-Dec-2018 UTC
230,14,16.3,0.0,AAA,08:00 08-Dec-2018 UTC
230,15,16.7,0.0,AAA,07:00 08-Dec-2018 UTC
230,15,17.5,0.0,AAA,06:00 08-Dec-2018 UTC
220,14,17.8,0.0,AAA,05:00 08-Dec-2018 UTC
220,15,19.0,0.0,AAA,04:00 08-Dec-2018 UTC
230,14,19.2,0.0,AAA,03:00 08-Dec-2018 UTC
220,13,19.1,0.0,AAA,02:00 08-Dec-2018 UTC
220,13,19.1,0.0,AAA,01:00 08-Dec-2018 UTC
220,13,19.2,0.0,AAA,00:00 08-Dec-2018 UTC
230,11,18.8,0.0,AAA,23:00 07-Dec-2018 UTC
210,11,18.4,0.0,AAA,22:00 07-Dec-2018 UTC
220,12,18.7,0.0,AAA,21:00 07-Dec-2018 UTC
210,11,16.9,0.0,AAA,20:00 07-Dec-2018 UTC
210,10,16.7,0.0,AAA,19:00 07-Dec-2018 UTC
210,06,15.6,0.0,AAA,18:00 07-Dec-2018 UTC
210,09,15.1,0.0,AAA,17:00 07-Dec-2018 UTC
210,07,15.0,0.0,AAA,16:00 07-Dec-2018 UTC
210,10,15.4,0.0,AAA,15:00 07-Dec-2018 UTC
210,10,15.6,0.0,AAA,14:00 07-Dec-2018 UTC
210,09,15.6,0.0,AAA,13:00 07-Dec-2018 UTC
200,08,15.8,0.0,AAA,12:00 07-Dec-2018 UTC
210,11,16.1,0.0,AAA,11:00 07-Dec-2018 UTC
210,11,16.3,0.0,AAA,10:00 07-Dec-2018 UTC
210,14,16.3,0.0,AAA,09:00 07-Dec-2018 UTC
210,14,16.2,0.0,AAA,08:00 07-Dec-2018 UTC
210,14,16.6,0.0,AAA,07:00 07-Dec-2018 UTC
210,16,17.5,0.0,AAA,06:00 07-Dec-2018 UTC
220,18,17.4,0.0,AAA,05:00 07-Dec-2018 UTC
210,18,17.6,0.0,AAA,04:00 07-Dec-2018 UTC
220,18,18.1,0.0,AAA,03:00 07-Dec-2018 UTC
220,18,18.7,0.0,AAA,02:00 07-Dec-2018 UTC
210,17,18.5,0.0,AAA,01:00 07-Dec-2018 UTC
210,17,18.6,0.0,AAA,00:00 07-Dec-2018 UTC
210,08,18.9,0.0,AAA,23:00 06-Dec-2018 UTC
190,07,17.3,0.0,AAA,22:00 06-Dec-2018 UTC
170,10,16.7,0.0,AAA,21:00 06-Dec-2018 UTC
190,07,15.4,0.0,AAA,20:00 06-Dec-2018 UTC
170,06,13.4,0.0,AAA,19:00 06-Dec-2018 UTC
130,04,13.1,0.0,AAA,18:00 06-Dec-2018 UTC
150,05,11.7,0.0,AAA,17:00 06-Dec-2018 UTC
140,07,11.8,0.0,AAA,16:00 06-Dec-2018 UTC
090,03,11.7,0.0,AAA,15:00 06-Dec-2018 UTC
130,04,13.3,0.0,AAA,14:00 06-Dec-2018 UTC
090,02,13.5,0.0,AAA,13:00 06-Dec-2018 UTC
180,06,14.7,0.0,AAA,12:00 06-Dec-2018 UTC
210,11,15.5,0.0,AAA,11:00 06-Dec-2018 UTC
220,12,15.5,0.0,AAA,10:00 06-Dec-2018 UTC
220,16,15.5,0.0,AAA,09:00 06-Dec-2018 UTC
230,14,15.7,0.0,AAA,08:00 06-Dec-2018 UTC
230,15,15.8,0.0,AAA,07:00 06-Dec-2018 UTC
230,17,16.1,0.0,AAA,06:00 06-Dec-2018 UTC
230,18,16.5,0.0,AAA,05:00 06-Dec-2018 UTC
230,15,14.5,0.4,AAA,04:00 06-Dec-2018 UTC
230,21,14.5,0.0,AAA,03:00 06-Dec-2018 UTC
250,20,17.0,0.0,AAA,02:00 06-Dec-2018 UTC
250,20,17.3,0.4,AAA,01:00 06-Dec-2018 UTC
240,21,13.4,0.4,AAA,00:00 06-Dec-2018 UTC
260,21,17.3,0.0,AAA,23:00 05-Dec-2018 UTC
250,13,15.4,0.4,AAA,22:00 05-Dec-2018 UTC
320,07,15.4,0.2,AAA,21:00 05-Dec-2018 UTC
260,09,14.9,0.8,AAA,20:00 05-Dec-2018 UTC
340,07,12.8,2.8,AAA,19:00 05-Dec-2018 UTC
320,06,12.4,2.0,AAA,18:00 05-Dec-2018 UTC
290,05,13.2,0.2,AAA,17:00 05-Dec-2018 UTC
310,09,13.4,2.6,AAA,16:00 05-Dec-2018 UTC
250,09,12.9,2.6,AAA,15:00 05-Dec-2018 UTC
290,09,14.5,0.0,AAA,14:00 05-Dec-2018 UTC
300,11,15.3,0.0,AAA,13:00 05-Dec-2018 UTC
300,07,15.0,0.0,AAA,12:00 05-Dec-2018 UTC
290,09,15.0,0.0,AAA,11:00 05-Dec-2018 UTC
280,11,14.9,0.6,AAA,10:00 05-Dec-2018 UTC
300,08,15.9,0.0,AAA,09:00 05-Dec-2018 UTC
260,12,16.5,0.0,AAA,08:00 05-Dec-2018 UTC
250,14,17.0,0.0,AAA,07:00 05-Dec-2018 UTC
260,18,17.2,0.0,AAA,06:00 05-Dec-2018 UTC
260,20,17.8,0.0,AAA,05:00 05-Dec-2018 UTC
260,19,19.7,0.0,AAA,04:00 05-Dec-2018 UTC
230,20,18.1,0.0,AAA,03:00 05-Dec-2018 UTC
250,19,20.8,0.0,AAA,02:00 05-Dec-2018 UTC
250,18,19.9,0.0,AAA,01:00 05-Dec-2018 UTC
260,18,20.1,0.0,AAA,00:00 05-Dec-2018 UTC
260,16,20.2,0.0,AAA,23:00 04-Dec-2018 UTC
260,15,19.5,0.0,AAA,22:00 04-Dec-2018 UTC
260,14,17.7,0.0,AAA,21:00 04-Dec-2018 UTC
280,12,17.9,0.0,AAA,20:00 04-Dec-2018 UTC
280,11,16.8,0.0,AAA,19:00 04-Dec-2018 UTC
270,13,16.1,0.0,AAA,18:00 04-Dec-2018 UTC
290,08,15.6,0.2,AAA,17:00 04-Dec-2018 UTC
290,11,16.0,0.2,AAA,16:00 04-Dec-2018 UTC
280,12,16.3,0.0,AAA,15:00 04-Dec-2018 UTC
290,09,16.1,1.0,AAA,14:00 04-Dec-2018 UTC
290,14,16.0,1.8,AAA,13:00 04-Dec-2018 UTC
310,07,17.2,0.0,AAA,12:00 04-Dec-2018 UTC
310,08,17.3,0.0,AAA,11:00 04-Dec-2018 UTC
300,12,16.6,0.0,AAA,10:00 04-Dec-2018 UTC
290,12,16.8,0.0,AAA,09:00 04-Dec-2018 UTC
280,15,17.2,0.0,AAA,08:00 04-Dec-2018 UTC
270,17,17.8,0.0,AAA,07:00 04-Dec-2018 UTC
260,17,18.8,0.0,AAA,06:00 04-Dec-2018 UTC
260,20,19.2,0.0,AAA,05:00 04-Dec-2018 UTC
250,19,19.5,0.0,AAA,04:00 04-Dec-2018 UTC
250,19,20.0,0.0,AAA,03:00 04-Dec-2018 UTC
250,18,20.7,0.0,AAA,02:00 04-Dec-2018 UTC
250,17,20.4,0.0,AAA,01:00 04-Dec-2018 UTC
250,16,19.8,0.0,AAA,00:00 04-Dec-2018 UTC
260,12,17.9,0.0,AAA,23:00 03-Dec-2018 UTC
300,12,19.1,0.0,AAA,22:00 03-Dec-2018 UTC
350,12,19.3,4.6,AAA,21:00 03-Dec-2018 UTC
340,17,17.3,6.0,AAA,20:00 03-Dec-2018 UTC
020,12,19.0,0.0,AAA,19:00 03-Dec-2018 UTC
010,08,18.4,0.4,AAA,18:00 03-Dec-2018 UTC
040,05,17.8,0.0,AAA,17:00 03-Dec-2018 UTC
010,08,17.7,0.0,AAA,16:00 03-Dec-2018 UTC
020,09,17.4,0.0,AAA,15:00 03-Dec-2018 UTC
360,08,17.3,0.0,AAA,14:00 03-Dec-2018 UTC
360,05,16.8,0.0,AAA,13:00 03-Dec-2018 UTC
330,06,16.5,0.0,AAA,12:00 03-Dec-2018 UTC
310,08,17.4,0.0,AAA,11:00 03-Dec-2018 UTC
290,07,17.5,0.6,AAA,10:00 03-Dec-2018 UTC
300,08,18.1,0.0,AAA,09:00 03-Dec-2018 UTC
280,13,18.0,0.0,AAA,08:00 03-Dec-2018 UTC
290,13,18.3,0.2,AAA,07:00 03-Dec-2018 UTC
270,18,18.7,0.8,AAA,06:00 03-Dec-2018 UTC
320,13,18.7,0.0,AAA,05:00 03-Dec-2018 UTC
320,12,19.1,1.6,AAA,04:00 03-Dec-2018 UTC
340,12,19.9,1.8,AAA,03:00 03-Dec-2018 UTC
330,08,19.6,6.2,AAA,02:00 03-Dec-2018 UTC
310,06,19.1,1.8,AAA,01:00 03-Dec-2018 UTC
350,09,18.2,2.4,AAA,00:00 03-Dec-2018 UTC
010,13,18.6,0.6,AAA,23:00 02-Dec-2018 UTC
030,14,19.2,0.0,AAA,22:00 02-Dec-2018 UTC
360,09,20.2,0.0,AAA,21:00 02-Dec-2018 UTC
010,07,18.9,0.0,AAA,20:00 02-Dec-2018 UTC
040,08,17.5,0.0,AAA,19:00 02-Dec-2018 UTC
040,09,16.9,0.0,AAA,18:00 02-Dec-2018 UTC
030,11,16.2,0.4,AAA,17:00 02-Dec-2018 UTC
030,11,17.0,2.4,AAA,16:00 02-Dec-2018 UTC
060,07,17.9,0.0,AAA,15:00 02-Dec-2018 UTC
030,06,17.7,0.0,AAA,14:00 02-Dec-2018 UTC
060,10,18.0,0.0,AAA,13:00 02-Dec-2018 UTC
050,08,17.9,0.0,AAA,12:00 02-Dec-2018 UTC
060,07,17.9,0.0,AAA,11:00 02-Dec-2018 UTC
040,09,18.0,0.0,AAA,10:00 02-Dec-2018 UTC
040,08,18.2,0.0,AAA,09:00 02-Dec-2018 UTC
030,13,18.9,0.0,AAA,08:00 02-Dec-2018 UTC
030,14,19.7,0.0,AAA,07:00 02-Dec-2018 UTC
040,14,20.7,0.0,AAA,06:00 02-Dec-2018 UTC
020,16,21.3,0.0,AAA,05:00 02-Dec-2018 UTC
020,17,21.9,0.6,AAA,04:00 02-Dec-2018 UTC
030,16,22.7,0.0,AAA,03:00 02-Dec-2018 UTC
020,17,24.0,0.0,AAA,02:00 02-Dec-2018 UTC
010,15,24.5,0.0,AAA,01:00 02-Dec-2018 UTC
030,15,23.7,0.0,AAA,00:00 02-Dec-2018 UTC
020,14,22.6,0.0,AAA,23:00 01-Dec-2018 UTC
030,13,22.3,0.0,AAA,22:00 01-Dec-2018 UTC
030,12,21.3,0.0,AAA,21:00 01-Dec-2018 UTC
030,12,19.5,0.0,AAA,20:00 01-Dec-2018 UTC
040,11,19.0,0.0,AAA,19:00 01-Dec-2018 UTC
020,09,18.2,0.0,AAA,18:00 01-Dec-2018 UTC
020,04,17.5,0.0,AAA,17:00 01-Dec-2018 UTC
030,08,17.5,0.0,AAA,16:00 01-Dec-2018 UTC
020,08,17.8,0.0,AAA,15:00 01-Dec-2018 UTC
020,13,18.3,0.0,AAA,14:00 01-Dec-2018 UTC
030,12,18.7,0.0,AAA,13:00 01-Dec-2018 UTC
030,11,18.4,0.0,AAA,12:00 01-Dec-2018 UTC
030,11,18.7,0.0,AAA,11:00 01-Dec-2018 UTC
040,09,18.7,0.0,AAA,10:00 01-Dec-2018 UTC
050,09,18.5,0.0,AAA,09:00 01-Dec-2018 UTC
060,12,18.3,0.2,AAA,08:00 01-Dec-2018 UTC
060,13,18.3,0.2,AAA,07:00 01-Dec-2018 UTC
060,16,18.4,1.2,AAA,06:00 01-Dec-2018 UTC
070,15,19.4,0.0,AAA,05:00 01-Dec-2018 UTC
060,16,19.5,0.0,AAA,04:00 01-Dec-2018 UTC
060,17,19.7,0.0,AAA,03:00 01-Dec-2018 UTC
050,19,19.4,0.0,AAA,02:00 01-Dec-2018 UTC
060,17,19.4,0.0,AAA,01:00 01-Dec-2018 UTC
050,20,19.0,0.0,AAA,00:00 01-Dec-2018 UTC
060,18,18.8,0.0,AAA,23:00 30-Nov-2018 UTC
050,22,19.8,0.0,AAA,22:00 30-Nov-2018 UTC
060,17,18.7,0.0,AAA,21:00 30-Nov-2018 UTC
050,19,19.3,0.0,AAA,20:00 30-Nov-2018 UTC
050,18,18.2,0.0,AAA,19:00 30-Nov-2018 UTC
060,20,17.7,0.0,AAA,18:00 30-Nov-2018 UTC
060,15,17.0,0.0,AAA,17:00 30-Nov-2018 UTC
060,21,17.3,0.0,AAA,16:00 30-Nov-2018 UTC
050,16,17.9,0.0,AAA,15:00 30-Nov-2018 UTC
060,19,17.8,0.0,AAA,14:00 30-Nov-2018 UTC
060,19,17.4,0.0,AAA,13:00 30-Nov-2018 UTC
060,17,17.2,0.0,AAA,12:00 30-Nov-2018 UTC
060,17,18.0,0.0,AAA,11:00 30-Nov-2018 UTC
060,16,18.0,0.0,AAA,10:00 30-Nov-2018 UTC
060,18,18.3,0.0,AAA,09:00 30-Nov-2018 UTC
060,15,18.4,0.0,AAA,08:00 30-Nov-2018 UTC
050,17,18.5,0.0,AAA,07:00 30-Nov-2018 UTC
050,18,18.9,0.0,AAA,06:00 30-Nov-2018 UTC
060,18,19.4,0.0,AAA,05:00 30-Nov-2018 UTC
060,18,19.5,0.0,AAA,04:00 30-Nov-2018 UTC
050,21,20.2,0.0,AAA,03:00 30-Nov-2018 UTC
050,18,20.5,0.0,AAA,02:00 30-Nov-2018 UTC
040,17,19.8,0.0,AAA,01:00 30-Nov-2018 UTC
050,17,20.8,0.0,AAA,00:00 30-Nov-2018 UTC
060,16,21.2,0.0,AAA,23:00 29-Nov-2018 UTC
060,15,20.7,0.0,AAA,22:00 29-Nov-2018 UTC
050,17,19.9,0.0,AAA,21:00 29-Nov-2018 UTC
050,14,19.9,0.0,AAA,20:00 29-Nov-2018 UTC
060,13,18.7,0.0,AAA,19:00 29-Nov-2018 UTC
060,09,17.8,0.0,AAA,18:00 29-Nov-2018 UTC
070,07,17.1,0.0,AAA,17:00 29-Nov-2018 UTC
080,07,16.9,0.0,AAA,16:00 29-Nov-2018 UTC
070,06,16.9,0.0,AAA,15:00 29-Nov-2018 UTC
050,06,17.6,0.0,AAA,14:00 29-Nov-2018 UTC
040,07,17.8,0.0,AAA,13:00 29-Nov-2018 UTC
040,06,18.0,0.0,AAA,12:00 29-Nov-2018 UTC
010,07,18.3,0.0,AAA,11:00 29-Nov-2018 UTC
020,08,18.3,0.0,AAA,10:00 29-Nov-2018 UTC
040,04,18.2,0.0,AAA,09:00 29-Nov-2018 UTC
040,06,18.6,0.0,AAA,08:00 29-Nov-2018 UTC
040,05,19.5,0.0,AAA,07:00 29-Nov-2018 UTC
190,03,20.5,0.0,AAA,06:00 29-Nov-2018 UTC
260,09,20.3,0.0,AAA,05:00 29-Nov-2018 UTC
250,07,21.1,0.0,AAA,04:00 29-Nov-2018 UTC
220,09,23.3,0.0,AAA,03:00 29-Nov-2018 UTC
310,03,22.9,0.0,AAA,02:00 29-Nov-2018 UTC
200,06,22.6,0.0,AAA,01:00 29-Nov-2018 UTC
160,04,22.3,0.0,AAA,00:00 29-Nov-2018 UTC
220,05,21.6,0.0,AAA,23:00 28-Nov-2018 UTC
220,06,19.7,0.0,AAA,22:00 28-Nov-2018 UTC
060,01,20.0,0.0,AAA,21:00 28-Nov-2018 UTC
160,02,18.4,0.0,AAA,20:00 28-Nov-2018 UTC
080,02,16.6,0.0,AAA,19:00 28-Nov-2018 UTC
050,03,15.3,0.0,AAA,18:00 28-Nov-2018 UTC
030,02,15.5,0.0,AAA,17:00 28-Nov-2018 UTC
190,02,16.5,0.0,AAA,16:00 28-Nov-2018 UTC
180,03,16.1,0.0,AAA,15:00 28-Nov-2018 UTC
140,05,16.6,0.0,AAA,14:00 28-Nov-2018 UTC
210,05,16.4,0.0,AAA,13:00 28-Nov-2018 UTC
270,01,16.0,0.0,AAA,12:00 28-Nov-2018 UTC
290,05,16.1,0.0,AAA,11:00 28-Nov-2018 UTC
260,08,16.7,0.0,AAA,10:00 28-Nov-2018 UTC
240,06,16.9,0.0,AAA,09:00 28-Nov-2018 UTC
230,07,17.7,0.0,AAA,08:00 28-Nov-2018 UTC
250,08,18.0,0.0,AAA,07:00 28-Nov-2018 UTC
230,10,19.3,0.0,AAA,06:00 28-Nov-2018 UTC
